"","Var1","Freq","winning.prop","prop.order$money.made","prop.order$group"
"162822",16,35,FALSE,5828,4
"182822",18,37,FALSE,2282,4
"192822",19,36,FALSE,2080,4
"212822",21,49,FALSE,3726,5
"232822",23,41,FALSE,2322,5
"242822",24,57,FALSE,2960,5
"252824",25,30,TRUE,8000,9
"262830",26,31,FALSE,2208,6
"272849",27,30,FALSE,2340,6
"282963",28,32,FALSE,2010,0
"292822",29,36,FALSE,2170,6
"313068",31,23,TRUE,1352,7
"322899",32,35,TRUE,1612,7
"342820",34,5,TRUE,1540,7
"352813",35,37,TRUE,4600,9
"372790",37,36,TRUE,2660,8
"392608",39,42,TRUE,2900,8
"110337",1,22,FALSE,68,1
"36700",3,15,FALSE,80,1
"52823",5,39,TRUE,5000,9
"62823",6,18,TRUE,6146,2
"82823",8,24,TRUE,5322,2
"92823",9,17,TRUE,4240,2
"113166",11,18,FALSE,150,3
"122951",12,16,FALSE,1070,0
"132838",13,25,TRUE,320,3
"142823",14,20,TRUE,312,3
"152823",15,20,TRUE,3700,9
"162823",16,20,FALSE,392,4
"182823",18,26,TRUE,448,4
"192823",19,16,TRUE,304,4
"212823",21,16,TRUE,396,5
"232823",23,23,TRUE,540,5
"242823",24,30,TRUE,740,5
"252825",25,17,TRUE,3200,9
"262831",26,24,TRUE,836,6
"272850",27,16,TRUE,550,6
"282964",28,12,FALSE,710,0
"292823",29,21,TRUE,816,6
"313069",31,21,FALSE,832,7
"322900",32,24,TRUE,806,7
"342821",34,23,FALSE,616,7
"352814",35,2,TRUE,4125,9
"372791",37,19,TRUE,770,8
"392609",39,18,TRUE,1450,8
"110338",1,8,TRUE,52,1
"36701",3,17,TRUE,208,1
"52824",5,13,TRUE,1500,9
"62824",6,23,TRUE,228,2
"82824",8,16,TRUE,84,2
"92824",9,17,TRUE,204,2
"113167",11,24,TRUE,80,3
"122952",12,14,FALSE,960,0
"132839",13,3,TRUE,80,3
"142824",14,22,TRUE,24,3
"152824",15,13,TRUE,2925,9
"162824",16,7,TRUE,294,4
"182824",18,30,TRUE,1184,4
"192824",19,20,TRUE,972,4
"212824",21,7,TRUE,2340,5
"232824",23,15,TRUE,846,5
"242824",24,22,TRUE,840,5
"252826",25,19,TRUE,2800,9
"262832",26,10,TRUE,418,6
"272851",27,15,TRUE,220,6
"282965",28,19,FALSE,756,0
"292824",29,17,TRUE,480,6
"313070",31,9,TRUE,442,7
"322901",32,11,TRUE,520,7
"342822",34,7,TRUE,224,7
"352815",35,12,TRUE,2900,9
"372792",37,18,TRUE,2610,8
"392610",39,16,FALSE,2750,8
"110339",1,7,TRUE,258,1
"36702",3,3,TRUE,450,1
"52825",5,11,TRUE,625,9
"62825",6,11,TRUE,42,2
"82825",8,1,FALSE,0,2
"92825",9,6,TRUE,16,2
"113168",11,11,TRUE,50,3
"122953",12,1,TRUE,0,0
"132840",13,4,FALSE,10,3
"142825",14,4,TRUE,0,3
"152825",15,10,TRUE,225,9
"162825",16,9,TRUE,196,4
"182825",18,6,TRUE,168,4
"192825",19,8,TRUE,1208,4
"212825",21,7,FALSE,1251,5
"232825",23,5,FALSE,1580,5
"242825",24,10,FALSE,400,5
"252827",25,8,TRUE,100,9
"262833",26,7,TRUE,44,6
"272852",27,6,TRUE,66,6
"282966",28,11,TRUE,254,0
"292825",29,2,FALSE,0,6
"313071",31,5,FALSE,0,7
"322902",32,5,FALSE,26,7
"342823",34,5,FALSE,168,7
"352816",35,5,TRUE,150,9
"372793",37,6,TRUE,0,8
"392611",39,5,FALSE,50,8
"110340",1,27,TRUE,6500,1
"36703",3,31,TRUE,13070,1
"52826",5,23,TRUE,3800,9
"62826",6,22,FALSE,11400,2
"82826",8,24,FALSE,12650,2
"92826",9,34,FALSE,19208,2
"113169",11,97,TRUE,26120,3
"122954",12,41,FALSE,1416,0
"132841",13,22,TRUE,6630,3
"142826",14,30,TRUE,12564,3
"152826",15,37,TRUE,6900,9
"162826",16,36,TRUE,952,4
"182826",18,40,TRUE,896,4
"192826",19,37,TRUE,976,4
"212826",21,27,FALSE,1818,5
"232826",23,46,FALSE,3042,5
"242826",24,37,FALSE,1280,5
"252828",25,30,TRUE,5400,9
"262834",26,34,TRUE,2508,6
"272853",27,24,TRUE,1914,6
"282967",28,40,FALSE,1960,0
"292826",29,39,TRUE,1536,6
"313072",31,34,FALSE,2704,7
"322903",32,19,FALSE,3692,7
"342824",34,27,FALSE,1512,7
"352817",35,7,TRUE,4900,9
"372794",37,23,TRUE,1120,8
"392612",39,25,TRUE,1950,8
"110341",1,3,FALSE,20,1
"36704",3,6,FALSE,124,1
"52827",5,10,TRUE,400,9
"62827",6,2,FALSE,12,2
"82827",8,5,FALSE,36,2
"92827",9,7,TRUE,48,2
"113170",11,10,TRUE,210,3
"122955",12,9,FALSE,180,0
"132842",13,3,TRUE,50,3
"142827",14,4,TRUE,24,3
"152827",15,6,FALSE,250,9
"162827",16,8,FALSE,210,4
"182827",18,6,FALSE,84,4
"192827",19,4,FALSE,64,4
"212827",21,5,TRUE,2450,5
"232827",23,5,TRUE,2540,5
"242827",24,16,TRUE,6540,5
"252829",25,9,TRUE,275,9
"262835",26,4,TRUE,22,6
"272854",27,10,FALSE,44,6
"282968",28,1,FALSE,0,0
"292827",29,5,TRUE,24,6
"313073",31,4,TRUE,442,7
"322904",32,5,TRUE,130,7
"342825",34,8,TRUE,1702,7
"352818",35,4,TRUE,125,9
"372795",37,9,FALSE,0,8
"392613",39,12,TRUE,50,8
"110342",1,6,TRUE,8,1
"36705",3,5,FALSE,12,1
"52828",5,4,TRUE,200,9
"62828",6,8,TRUE,24,2
"82828",8,4,TRUE,0,2
"92828",9,5,FALSE,32,2
"113171",11,8,TRUE,4375,3
"122956",12,2,FALSE,0,0
"132843",13,5,TRUE,3000,3
"142828",14,8,TRUE,5000,3
"152828",15,9,TRUE,725,9
"162828",16,7,TRUE,256,4
"182828",18,5,FALSE,270,4
"192828",19,5,TRUE,80,4
"212828",21,7,TRUE,54,5
"232828",23,10,FALSE,0,5
"242828",24,4,TRUE,160,5
"252830",25,5,TRUE,0,9
"262836",26,9,TRUE,352,6
"272855",27,3,TRUE,44,6
"282969",28,3,TRUE,0,0
"292828",29,4,TRUE,0,6
"313074",31,5,FALSE,52,7
"322905",32,7,TRUE,52,7
"342826",34,1,FALSE,0,7
"352819",35,6,TRUE,300,9
"372796",37,4,FALSE,0,8
"392614",39,6,FALSE,0,8
"110343",1,2,TRUE,0,1
"36706",3,5,TRUE,638,1
"52829",5,2,FALSE,200,9
"62829",6,6,TRUE,2290,2
"82829",8,3,TRUE,950,2
"92829",9,6,TRUE,3000,2
"113172",11,9,FALSE,1180,3
"122957",12,1,FALSE,0,0
"132844",13,3,FALSE,100,3
"142829",14,5,TRUE,372,3
"152829",15,5,FALSE,100,9
"162829",16,8,FALSE,56,4
"182829",18,4,FALSE,28,4
"192829",19,6,FALSE,32,4
"212829",21,5,TRUE,2118,5
"232829",23,8,TRUE,2154,5
"242829",24,9,TRUE,4440,5
"252831",25,9,FALSE,300,9
"262837",26,4,FALSE,44,6
"272856",27,5,TRUE,22,6
"282970",28,4,FALSE,52,0
"292829",29,6,TRUE,48,6
"313075",31,5,FALSE,52,7
"322906",32,9,FALSE,104,7
"342827",34,7,FALSE,28,7
"352820",35,3,TRUE,225,9
"372797",37,10,FALSE,0,8
"392615",39,11,FALSE,300,8
"110344",1,3,FALSE,4,1
"36707",3,11,FALSE,32,1
"52830",5,8,FALSE,100,9
"62830",6,7,TRUE,2780,2
"82830",8,8,TRUE,3390,2
"92830",9,9,TRUE,4216,2
"113173",11,8,FALSE,40,3
"122958",12,8,TRUE,100,0
"132845",13,6,FALSE,0,3
"142830",14,6,FALSE,36,3
"152830",15,14,TRUE,625,9
"162830",16,5,TRUE,978,4
"182830",18,10,TRUE,2878,4
"192830",19,10,TRUE,2032,4
"212830",21,9,FALSE,716,5
"232830",23,8,FALSE,520,5
"242830",24,13,FALSE,940,5
"252832",25,10,TRUE,450,9
"262838",26,4,TRUE,1150,6
"272857",27,8,TRUE,1172,6
"282971",28,8,TRUE,0,0
"292830",29,6,TRUE,120,6
"313076",31,7,TRUE,182,7
"322907",32,11,TRUE,78,7
"342828",34,6,TRUE,84,7
"352821",35,4,FALSE,100,9
"372798",37,5,TRUE,280,8
"392616",39,13,TRUE,2000,8
"110345",1,42,TRUE,392,1
"36708",3,42,TRUE,800,1
"52831",5,50,TRUE,8275,9
"62831",6,41,FALSE,444,2
"82831",8,55,FALSE,582,2
"92831",9,44,FALSE,648,2
"113174",11,77,FALSE,9000,3
"122959",12,43,TRUE,2970,0
"132846",13,47,FALSE,6800,3
"142831",14,48,FALSE,2724,3
"152831",15,60,TRUE,10500,9
"162831",16,49,FALSE,1232,4
"182831",18,60,FALSE,1670,4
"192831",19,51,FALSE,1344,4
"212831",21,54,FALSE,1836,5
"232831",23,52,FALSE,1800,5
"242831",24,106,FALSE,3160,5
"252833",25,51,TRUE,9600,9
"262839",26,48,TRUE,1936,6
"272858",27,53,TRUE,2002,6
"282972",28,52,TRUE,3670,0
"292831",29,60,TRUE,2664,6
"313077",31,52,FALSE,2600,7
"322908",32,52,FALSE,2522,7
"342829",34,39,FALSE,3024,7
"352822",35,14,TRUE,7600,9
"372799",37,33,FALSE,3500,8
"392617",39,55,FALSE,5650,8
"110346",1,7,TRUE,8,1
"36709",3,7,TRUE,196,1
"52832",5,10,FALSE,1200,9
"62832",6,6,TRUE,12,2
"82832",8,8,TRUE,12,2
"92832",9,10,TRUE,64,2
"113175",11,8,TRUE,70,3
"122960",12,12,FALSE,496,0
"132847",13,12,FALSE,210,3
"142832",14,7,FALSE,252,3
"152832",15,8,FALSE,1100,9
"162832",16,7,TRUE,4764,4
"182832",18,13,TRUE,9528,4
"192832",19,4,TRUE,1832,4
"212832",21,7,TRUE,36,5
"232832",23,12,TRUE,234,5
"242832",24,13,TRUE,100,5
"252834",25,11,FALSE,1350,9
"262840",26,7,TRUE,2925,6
"272859",27,8,TRUE,88,6
"282973",28,7,FALSE,260,0
"292832",29,6,TRUE,2725,6
"313078",31,9,TRUE,234,7
"322909",32,13,TRUE,234,7
"342830",34,9,TRUE,0,7
"352823",35,4,FALSE,1500,9
"372800",37,2,FALSE,0,8
"392618",39,11,TRUE,300,8
"110347",1,7,TRUE,1500,1
"36710",3,13,TRUE,4058,1
"52833",5,12,TRUE,1400,9
"62833",6,9,TRUE,1648,2
"82833",8,11,TRUE,2280,2
"92833",9,10,TRUE,2140,2
"113176",11,7,TRUE,40,3
"122961",12,7,TRUE,180,0
"132848",13,12,TRUE,60,3
"142833",14,11,TRUE,132,3
"152833",15,13,TRUE,1550,9
"162833",16,10,TRUE,112,4
"182833",18,12,TRUE,126,4
"192833",19,12,TRUE,160,4
"212833",21,9,TRUE,252,5
"232833",23,10,TRUE,180,5
"242833",24,22,TRUE,380,5
"252835",25,13,TRUE,2200,9
"262841",26,8,TRUE,132,6
"272860",27,11,TRUE,220,6
"282974",28,9,TRUE,338,0
"292833",29,8,TRUE,120,6
"313079",31,11,TRUE,494,7
"322910",32,11,TRUE,468,7
"342831",34,8,TRUE,560,7
"352824",35,3,TRUE,875,9
"372801",37,8,TRUE,350,8
"392619",39,21,TRUE,600,8
"110348",1,3,TRUE,0,1
"36711",3,3,FALSE,0,1
"52834",5,5,FALSE,800,9
"62834",6,4,TRUE,1100,2
"82834",8,10,FALSE,4950,2
"92834",9,7,TRUE,2408,2
"113177",11,4,FALSE,40,3
"122962",12,4,FALSE,210,0
"132849",13,5,FALSE,10,3
"142834",14,6,FALSE,36,3
"152834",15,3,FALSE,800,9
"162834",16,9,FALSE,0,4
"182834",18,8,FALSE,14,4
"192834",19,5,FALSE,80,4
"212834",21,3,FALSE,216,5
"232834",23,9,TRUE,216,5
"242834",24,3,TRUE,180,5
"252836",25,6,FALSE,200,9
"262842",26,3,TRUE,88,6
"272861",27,8,TRUE,44,6
"282975",28,6,FALSE,290,0
"292834",29,5,FALSE,0,6
"313080",31,2,FALSE,0,7
"322911",32,7,FALSE,104,7
"342832",34,4,FALSE,140,7
"352825",35,5,FALSE,200,9
"372802",37,11,TRUE,2635,8
"392620",39,23,TRUE,9950,8
"110349",1,6,TRUE,6,1
"36712",3,4,TRUE,320,1
"52835",5,8,TRUE,125,9
"62835",6,3,FALSE,0,2
"82835",8,7,FALSE,24,2
"92835",9,4,FALSE,0,2
"113178",11,10,TRUE,70,3
"122963",12,6,TRUE,300,0
"132850",13,5,TRUE,150,3
"142835",14,3,FALSE,0,3
"152835",15,7,TRUE,600,9
"162835",16,6,TRUE,14,4
"182835",18,8,TRUE,70,4
"192835",19,4,TRUE,48,4
"212835",21,10,TRUE,3155,5
"232835",23,5,TRUE,929,5
"242835",24,13,FALSE,3425,5
"252837",25,6,TRUE,300,9
"262843",26,4,FALSE,22,6
"272862",27,6,TRUE,66,6
"282976",28,4,TRUE,220,0
"292835",29,8,TRUE,72,6
"313081",31,10,TRUE,2000,7
"322912",32,4,TRUE,978,7
"342833",34,7,TRUE,1000,7
"352826",35,1,TRUE,650,9
"372803",37,4,TRUE,140,8
"392621",39,8,TRUE,300,8
"110350",1,17,FALSE,108,1
"36713",3,17,FALSE,100,1
"52836",5,27,TRUE,4000,9
"62836",6,18,FALSE,360,2
"82836",8,17,FALSE,120,2
"92836",9,10,FALSE,88,2
"113179",11,16,TRUE,270,3
"122964",12,15,FALSE,770,0
"132851",13,24,FALSE,810,3
"142836",14,19,FALSE,432,3
"152836",15,14,TRUE,2000,9
"162836",16,17,TRUE,476,4
"182836",18,19,TRUE,420,4
"192836",19,26,TRUE,512,4
"212836",21,21,TRUE,4180,5
"232836",23,18,TRUE,3058,5
"242836",24,40,TRUE,7400,5
"252838",25,19,TRUE,3200,9
"262844",26,18,TRUE,1320,6
"272863",27,11,TRUE,396,6
"282977",28,16,FALSE,768,0
"292836",29,21,TRUE,936,6
"313082",31,26,TRUE,702,7
"322913",32,22,TRUE,1888,7
"342834",34,16,TRUE,616,7
"352827",35,13,TRUE,2800,9
"372804",37,12,TRUE,1540,8
"392622",39,21,TRUE,1100,8
"110351",1,2,TRUE,0,1
"36714",3,2,TRUE,180,1
"52837",5,4,FALSE,25,9
"62837",6,3,TRUE,1100,2
"82837",8,4,TRUE,18,2
"92837",9,2,TRUE,600,2
"113180",11,2,FALSE,0,3
"122965",12,3,FALSE,50,0
"132852",13,3,FALSE,10,3
"142837",14,7,FALSE,72,3
"152837",15,1,FALSE,0,9
"162837",16,2,FALSE,14,4
"182837",18,6,FALSE,56,4
"192837",19,3,FALSE,0,4
"212837",21,2,TRUE,3168,5
"232837",23,1,TRUE,754,5
"242837",24,2,TRUE,0,5
"252839",25,5,FALSE,0,9
"262845",26,3,FALSE,910,6
"272864",27,4,FALSE,66,6
"282978",28,6,FALSE,60,0
"292837",29,1,FALSE,72,6
"313083",31,4,FALSE,0,7
"322914",32,4,TRUE,26,7
"342835",34,3,TRUE,56,7
"352828",35,4,FALSE,200,9
"372805",37,3,TRUE,0,8
"392623",39,2,FALSE,250,8
"110352",1,3,FALSE,30,1
"36715",3,3,FALSE,8,1
"52838",5,5,TRUE,0,9
"62838",6,3,TRUE,1100,2
"82838",8,3,TRUE,1100,2
"92838",9,8,TRUE,2456,2
"113181",11,5,TRUE,1200,3
"122966",12,2,TRUE,0,0
"132853",13,5,TRUE,1650,3
"142838",14,5,TRUE,1900,3
"152838",15,5,FALSE,50,9
"162838",16,3,FALSE,0,4
"182838",18,6,FALSE,14,4
"192838",19,5,FALSE,252,4
"212838",21,4,FALSE,0,5
"232838",23,2,FALSE,0,5
"242838",24,4,FALSE,0,5
"252840",25,2,FALSE,0,9
"262846",26,6,TRUE,352,6
"272865",27,5,TRUE,66,6
"282979",28,3,FALSE,0,0
"292838",29,3,TRUE,120,6
"313084",31,4,FALSE,0,7
"322915",32,3,FALSE,52,7
"342836",34,2,FALSE,56,7
"352829",35,3,FALSE,0,9
"372806",37,14,FALSE,175,8
"392624",39,10,FALSE,1200,8
"110353",1,3,FALSE,250,1
"36716",3,4,FALSE,454,1
"52839",5,3,FALSE,0,9
"62839",6,8,FALSE,556,2
"82839",8,8,FALSE,1650,2
"92839",9,1,FALSE,3048,2
"113182",11,2,TRUE,1060,3
"122967",12,4,FALSE,0,0
"132854",13,5,TRUE,30,3
"142839",14,4,TRUE,24,3
"152839",15,5,FALSE,125,9
"162839",16,8,TRUE,2920,4
"182839",18,9,TRUE,764,4
"192839",19,3,TRUE,4520,4
"212839",21,3,FALSE,0,5
"232839",23,6,FALSE,72,5
"242839",24,8,FALSE,0,5
"252841",25,1,FALSE,225,9
"262847",26,1,FALSE,0,6
"272866",27,2,FALSE,0,6
"282980",28,5,FALSE,0,0
"292839",29,2,FALSE,72,6
"313085",31,5,FALSE,390,7
"322916",32,5,FALSE,364,7
"342837",34,3,FALSE,534,7
"352830",35,1,FALSE,150,9
"372807",37,2,TRUE,0,8
"2811073",39,0,TRUE,200,8
"110354",1,4,TRUE,10,1
"36717",3,7,TRUE,470,1
"52840",5,5,FALSE,200,9
"62840",6,17,TRUE,3806,2
"82840",8,8,TRUE,1502,2
"92840",9,8,TRUE,940,2
"113183",11,14,TRUE,120,3
"122968",12,9,FALSE,434,0
"132855",13,3,TRUE,40,3
"142840",14,13,TRUE,192,3
"152840",15,6,FALSE,100,9
"162840",16,15,TRUE,168,4
"182840",18,9,TRUE,98,4
"192840",19,5,TRUE,64,4
"212840",21,12,FALSE,878,5
"232840",23,11,FALSE,1796,5
"242840",24,12,FALSE,380,5
"252842",25,9,TRUE,600,9
"262848",26,9,TRUE,88,6
"272867",27,8,TRUE,110,6
"282981",28,6,FALSE,330,0
"292840",29,8,TRUE,240,6
"313086",31,9,TRUE,234,7
"322917",32,10,TRUE,208,7
"342838",34,5,TRUE,112,7
"352831",35,5,TRUE,600,9
"372808",37,7,TRUE,8915,8
"392625",39,9,TRUE,8100,8
"110355",1,24,FALSE,3368,1
"36718",3,29,FALSE,4704,1
"52841",5,52,TRUE,6600,9
"62841",6,23,TRUE,252,2
"82841",8,30,TRUE,294,2
"92841",9,20,TRUE,248,2
"113184",11,28,TRUE,1250,3
"122969",12,36,TRUE,2116,0
"132856",13,31,TRUE,1330,3
"142841",14,23,TRUE,468,3
"152841",15,37,TRUE,5200,9
"162841",16,31,TRUE,756,4
"182841",18,34,TRUE,770,4
"192841",19,69,TRUE,1664,4
"212841",21,26,TRUE,936,5
"232841",23,27,TRUE,936,5
"242841",24,45,TRUE,1480,5
"252843",25,50,TRUE,7200,9
"262849",26,28,FALSE,968,6
"272868",27,35,FALSE,1408,6
"282982",28,31,TRUE,1470,0
"292841",29,27,FALSE,1008,6
"313087",31,20,TRUE,1820,7
"322918",32,37,TRUE,910,7
"342839",34,25,TRUE,2072,7
"352832",35,5,TRUE,4700,9
"372809",37,25,TRUE,1960,8
"392626",39,31,TRUE,1650,8
"110356",1,4,TRUE,750,1
"36719",3,5,TRUE,1800,1
"52842",5,4,FALSE,50,9
"62842",6,6,TRUE,12,2
"82842",8,3,FALSE,6,2
"92842",9,6,FALSE,8,2
"113185",11,6,FALSE,1735,3
"122970",12,3,FALSE,310,0
"132857",13,6,FALSE,760,3
"142842",14,3,FALSE,3600,3
"152842",15,5,FALSE,0,9
"162842",16,8,TRUE,1150,4
"182842",18,7,TRUE,978,4
"192842",19,5,TRUE,268,4
"212842",21,4,FALSE,0,5
"232842",23,7,FALSE,18,5
"242842",24,5,FALSE,60,5
"252844",25,5,FALSE,100,9
"262850",26,2,FALSE,374,6
"272869",27,11,FALSE,0,6
"282983",28,7,TRUE,360,0
"292842",29,4,FALSE,120,6
"313088",31,6,FALSE,0,7
"322919",32,4,TRUE,52,7
"342840",34,6,FALSE,56,7
"352833",35,2,FALSE,25,9
"372810",37,4,TRUE,2975,8
"2811074",39,0,FALSE,0,8
"110357",1,3,TRUE,92,1
"36720",3,3,TRUE,0,1
"52843",5,8,TRUE,125,9
"62843",6,4,TRUE,6,2
"82843",8,10,FALSE,0,2
"92843",9,10,TRUE,8,2
"113186",11,3,FALSE,60,3
"122971",12,4,TRUE,28,0
"132858",13,3,FALSE,10,3
"142843",14,8,FALSE,12,3
"152843",15,8,TRUE,200,9
"162843",16,7,TRUE,4764,4
"182843",18,2,TRUE,4820,4
"192843",19,3,TRUE,2600,4
"212843",21,4,FALSE,0,5
"232843",23,5,FALSE,18,5
"242843",24,5,TRUE,60,5
"252845",25,4,TRUE,625,9
"262851",26,3,TRUE,44,6
"272870",27,6,TRUE,0,6
"282984",28,4,TRUE,0,0
"292843",29,7,FALSE,96,6
"313089",31,4,FALSE,52,7
"322920",32,4,FALSE,52,7
"342841",34,1,FALSE,56,7
"352834",35,6,TRUE,400,9
"372811",37,4,TRUE,0,8
"2811075",39,0,FALSE,250,8
"110358",1,1,FALSE,0,1
"36721",3,3,FALSE,8,1
"52844",5,9,FALSE,100,9
"62844",6,3,FALSE,0,2
"82844",8,3,FALSE,12,2
"92844",9,7,TRUE,32,2
"113187",11,12,TRUE,2915,3
"122972",12,3,FALSE,90,0
"132859",13,4,TRUE,1550,3
"142844",14,4,TRUE,924,3
"152844",15,2,FALSE,100,9
"162844",16,9,TRUE,56,4
"182844",18,1,FALSE,0,4
"192844",19,10,FALSE,32,4
"212844",21,2,TRUE,0,5
"232844",23,6,TRUE,90,5
"242844",24,9,TRUE,2125,5
"252846",25,4,FALSE,125,9
"262852",26,3,FALSE,0,6
"272871",27,5,FALSE,44,6
"282985",28,6,TRUE,146,0
"292844",29,4,FALSE,72,6
"313090",31,4,FALSE,572,7
"322921",32,6,FALSE,208,7
"342842",34,2,FALSE,196,7
"352835",35,2,FALSE,50,9
"372812",37,7,FALSE,105,8
"392627",39,7,FALSE,0,8
"110359",1,1,FALSE,0,1
"36722",3,5,FALSE,12,1
"52845",5,4,FALSE,0,9
"62845",6,10,FALSE,54,2
"82845",8,3,FALSE,0,2
"92845",9,2,FALSE,0,2
"113188",11,8,TRUE,50,3
"122973",12,2,FALSE,60,0
"132860",13,6,FALSE,50,3
"142845",14,2,TRUE,0,3
"152845",15,5,FALSE,200,9
"162845",16,4,FALSE,14,4
"182845",18,5,FALSE,14,4
"192845",19,4,TRUE,0,4
"212845",21,4,TRUE,3150,5
"232845",23,4,TRUE,2975,5
"242845",24,4,TRUE,1120,5
"252847",25,4,FALSE,100,9
"262853",26,2,FALSE,22,6
"272872",27,1,FALSE,0,6
"282986",28,2,FALSE,100,0
"292845",29,8,TRUE,96,6
"313091",31,3,TRUE,156,7
"322922",32,3,TRUE,26,7
"342843",34,5,FALSE,112,7
"352836",35,2,FALSE,0,9
"372813",37,5,FALSE,0,8
"392628",39,4,TRUE,0,8
"110360",1,3,FALSE,30,1
"36723",3,4,FALSE,8,1
"52846",5,5,TRUE,600,9
"62846",6,11,TRUE,5500,2
"82846",8,7,TRUE,1148,2
"92846",9,3,TRUE,1200,2
"113189",11,5,TRUE,50,3
"122974",12,12,TRUE,434,0
"132861",13,7,TRUE,190,3
"142846",14,9,TRUE,240,3
"152846",15,3,TRUE,200,9
"162846",16,4,TRUE,28,4
"182846",18,7,TRUE,70,4
"192846",19,4,FALSE,0,4
"212846",21,3,FALSE,18,5
"232846",23,6,TRUE,72,5
"242846",24,4,TRUE,20,5
"252848",25,8,TRUE,925,9
"262854",26,5,FALSE,44,6
"272873",27,6,TRUE,88,6
"282987",28,4,FALSE,170,0
"292846",29,4,TRUE,48,6
"313092",31,6,TRUE,234,7
"322923",32,6,FALSE,286,7
"342844",34,6,TRUE,112,7
"352837",35,1,TRUE,600,9
"372814",37,8,FALSE,1600,8
"392629",39,9,FALSE,250,8
"110361",1,7,TRUE,30,1
"36724",3,9,TRUE,220,1
"52847",5,30,TRUE,2450,9
"62847",6,11,FALSE,1338,2
"82847",8,12,TRUE,454,2
"92847",9,15,TRUE,228,2
"113190",11,9,TRUE,90,3
"122975",12,13,TRUE,240,0
"132862",13,14,TRUE,390,3
"142847",14,10,TRUE,252,3
"152847",15,16,TRUE,2075,9
"162847",16,15,TRUE,308,4
"182847",18,15,TRUE,140,4
"192847",19,18,TRUE,336,4
"212847",21,14,FALSE,324,5
"232847",23,14,TRUE,468,5
"242847",24,19,TRUE,440,5
"252849",25,13,TRUE,1900,9
"262855",26,17,TRUE,3830,6
"272874",27,19,TRUE,2948,6
"282988",28,15,TRUE,720,0
"292847",29,15,TRUE,1536,6
"313093",31,13,FALSE,0,7
"322924",32,17,TRUE,286,7
"342845",34,10,TRUE,224,7
"352838",35,7,TRUE,1400,9
"372815",37,12,TRUE,710,8
"392630",39,13,TRUE,700,8
"110362",1,31,TRUE,116,1
"36725",3,26,TRUE,188,1
"52848",5,41,FALSE,6700,9
"62848",6,26,TRUE,10000,2
"82848",8,35,TRUE,13206,2
"92848",9,35,TRUE,10200,2
"113191",11,117,FALSE,1410,3
"122976",12,25,FALSE,1476,0
"132863",13,37,FALSE,650,3
"142848",14,34,FALSE,708,3
"152848",15,38,FALSE,7200,9
"162848",16,36,FALSE,910,4
"182848",18,42,FALSE,1232,4
"192848",19,41,FALSE,1232,4
"212848",21,36,TRUE,1170,5
"232848",23,39,TRUE,1242,5
"242848",24,38,TRUE,1340,5
"252850",25,36,FALSE,7000,9
"262856",26,39,TRUE,1342,6
"272875",27,38,TRUE,1386,6
"282989",28,41,FALSE,2760,0
"292848",29,40,TRUE,1608,6
"313094",31,33,TRUE,1300,7
"322925",32,30,TRUE,1404,7
"342846",34,41,TRUE,1288,7
"352839",35,16,FALSE,7900,9
"372816",37,40,TRUE,1540,8
"392631",39,44,TRUE,1950,8
"110363",1,36,FALSE,240,1
"36726",3,31,FALSE,240,1
"52849",5,37,TRUE,5600,9
"62849",6,34,TRUE,1310,2
"82849",8,25,TRUE,252,2
"92849",9,38,TRUE,568,2
"113192",11,45,TRUE,2050,3
"122977",12,48,TRUE,1904,0
"132864",13,29,TRUE,1400,3
"142849",14,38,TRUE,2124,3
"152849",15,52,TRUE,7625,9
"162849",16,42,FALSE,1050,4
"182849",18,39,FALSE,1036,4
"192849",19,42,FALSE,1168,4
"212849",21,48,FALSE,1530,5
"232849",23,43,FALSE,1386,5
"242849",24,68,FALSE,2120,5
"252851",25,43,TRUE,6250,9
"262857",26,47,FALSE,1804,6
"272876",27,44,FALSE,1848,6
"282990",28,48,TRUE,2560,0
"292849",29,44,FALSE,1968,6
"313095",31,46,FALSE,2106,7
"322926",32,43,FALSE,2184,7
"342847",34,34,FALSE,1904,7
"352840",35,18,TRUE,6225,9
"372817",37,40,FALSE,13535,8
"392632",39,46,FALSE,8000,8
"110364",1,4,TRUE,590,1
"36727",3,6,TRUE,196,1
"52850",5,19,FALSE,1375,9
"62850",6,6,TRUE,2200,2
"82850",8,4,TRUE,1650,2
"92850",9,13,TRUE,4824,2
"113193",11,10,TRUE,2710,3
"122978",12,3,FALSE,0,0
"132865",13,10,TRUE,3030,3
"142850",14,6,TRUE,3600,3
"152850",15,13,FALSE,1200,9
"162850",16,11,FALSE,126,4
"182850",18,15,TRUE,224,4
"192850",19,4,FALSE,80,4
"212850",21,7,TRUE,1220,5
"232850",23,4,TRUE,108,5
"242850",24,15,TRUE,1930,5
"252852",25,10,FALSE,1025,9
"262858",26,6,FALSE,88,6
"272877",27,8,FALSE,88,6
"282991",28,9,FALSE,216,0
"292850",29,3,FALSE,0,6
"313096",31,12,FALSE,0,7
"322927",32,8,FALSE,26,7
"342848",34,6,FALSE,140,7
"352841",35,2,FALSE,300,9
"372818",37,7,TRUE,350,8
"392633",39,8,TRUE,350,8
"110365",1,7,FALSE,214,1
"36728",3,4,FALSE,60,1
"52851",5,7,TRUE,450,9
"62851",6,9,TRUE,1776,2
