"","players","player.cash","player.comfort","bankrupt.players","turn","total.value.fifteen","owned.blue","times.in.jail","properties.sold","color.sets","props.at.five"
"480",6,1324,0.73,0,44,2420,1,0,8,3,3
"481",1,-2014,0.72,1,11,0,0,0,6,1,4
"482",2,-710,0.82,5,38,2718,0,0,14,1,1
"483",3,-482,0.01,4,46,1856,0,2,0,0,0
"484",4,7437,0.76,0,44,2733,1,1,6,2,3
"485",5,-586,0.07,3,45,0,0,3,2,1,0
"486",6,-693,0.69,2,15,457,0,4,5,0,3
"487",1,-305,0.95,5,56,0,1,0,17,2,3
"488",2,4661,0.15,0,50,2358,1,0,8,2,1
"489",3,-19,0.39,2,23,631,0,0,10,1,3
"490",4,-562,0.91,4,43,0,0,6,14,2,5
"491",5,-50,0.42,3,34,1433,1,2,8,0,0
"492",6,-504,0.88,1,8,0,0,0,7,1,0
"493",1,-927,0.78,4,38,1432,0,1,17,1,1
"494",2,-822,0.08,5,42,1863,0,0,3,0,0
"495",3,5098,0.63,0,42,3085,1,1,5,4,4
"496",4,-626,0.44,3,26,3276,1,0,8,1,0
"497",5,-276,0.26,1,13,0,0,0,3,1,3
"498",6,-161,0.28,2,18,594,0,0,8,1,2
"499",1,-671,0.43,3,30,1896,0,1,7,0,0
"500",2,3178,0.65,0,41,3612,1,1,6,3,0
"501",3,-379,0.18,5,40,2328,0,2,10,0,0
"502",4,-9,0.59,2,16,143,0,0,10,2,4
"503",5,-566,0.28,4,35,1380,0,3,8,1,1
"504",6,-22,0.9,1,8,0,1,0,5,1,0
"505",1,-1381,0.09,3,33,1491,0,2,0,0,0
"506",2,-979,0.07,5,54,1806,0,0,7,2,1
"507",3,3564,0.88,0,59,2367,1,3,7,4,3
"508",4,-600,0.84,2,32,1314,0,2,7,1,2
"509",5,-481,0.86,4,55,2466,0,2,18,1,0
"510",6,-42,0.15,1,34,870,0,0,4,0,2
"511",1,-152,0.15,4,32,2040,0,0,7,1,1
"512",2,-33,0.54,1,25,0,0,0,8,0,4
"513",3,-606,0.04,3,26,698,0,0,2,1,0
"514",4,-21,0.77,2,24,1055,0,0,6,1,0
"515",5,6985,0.17,0,60,2007,0,2,7,1,2
"516",6,-551,0.22,5,56,2676,1,2,18,2,0
"517",1,-203,0.91,3,25,0,1,0,18,3,1
"518",2,642,0.6,0,75,3108,0,3,14,3,3
"519",3,-105,0.14,4,31,1024,0,0,2,0,1
"520",4,-142,0.41,1,15,508,1,0,6,1,1
"521",5,-16,0.99,2,17,85,0,0,10,0,4
"522",6,-803,0.49,5,73,2647,1,1,27,3,3
"523",1,-655,0.82,4,70,3532,1,0,21,1,4
"524",2,-369,0.57,2,16,1406,1,1,6,1,1
"525",3,-1764,0.49,5,141,1895,1,5,30,1,3
"526",4,-231,0.3,3,21,194,0,4,6,2,0
"527",5,-274,0.93,1,9,0,0,0,7,1,2
"528",6,3317,0.09,0,137,1973,0,3,7,2,0
"529",1,-330,0.2,3,39,0,1,3,14,2,0
"530",2,5291,0.57,0,48,2586,0,1,4,2,4
"531",3,-61,0.41,1,10,0,0,0,6,1,5
"532",4,-267,0.84,5,49,2720,0,1,13,0,3
"533",5,-351,0.86,2,14,-351,0,0,8,1,3
"534",6,-600,0.1,4,36,1158,0,1,3,1,0
"535",1,-51,0.03,4,74,1166,0,8,0,0,0
"536",2,-290,0.99,5,103,2592,1,3,26,3,2
"537",3,-826,0.68,1,6,0,0,0,7,0,0
"538",4,2295,0.51,0,103,2733,0,10,13,2,2
"539",5,-13,0.74,2,22,372,1,0,7,0,0
"540",6,-73,0.12,3,49,2304,0,2,6,1,2
"541",1,-122,0.59,1,8,0,0,0,8,0,3
"542",2,-40,0.51,4,49,1442,0,1,18,3,4
"543",3,-1,0.4,5,64,2866,1,0,16,2,3
"544",4,-51,0.15,2,33,1406,0,0,6,0,1
"545",5,-859,0.43,3,34,0,1,0,9,2,0
"546",6,1860,0.38,0,70,0,0,0,6,2,1
"547",1,5060,0.56,0,34,5111,0,1,6,2,3
"548",2,-1634,0.75,1,8,0,0,1,8,1,4
"549",3,-94,0.44,2,22,1556,0,1,7,1,5
"550",4,-977,0.79,3,27,0,0,1,9,1,0
"551",5,-336,0.68,4,36,2141,1,1,6,1,0
"552",6,-3,0.82,5,33,1811,1,2,7,0,0
"553",1,-532,0.2,4,30,1248,0,2,5,0,0
"554",2,5757,0.93,0,37,4386,0,0,6,2,4
"555",3,-26,0.95,3,23,132,1,3,10,0,3
"556",4,-8,0.1,2,15,0,0,0,5,1,0
"557",5,-188,0.12,5,31,0,0,0,4,0,2
"558",6,-710,0.74,1,9,0,0,0,6,0,5
"559",1,-654,0,3,41,1830,0,0,0,0,0
"560",2,-279,0.08,2,35,1326,0,0,3,1,0
"561",3,-267,0.39,5,49,3575,1,3,19,2,4
"562",4,6230,0.13,0,47,2184,0,0,3,3,0
"563",5,-618,0.5,1,7,0,0,0,7,0,5
"564",6,-263,0.04,4,45,1880,0,3,0,0,0
"565",1,-174,0.87,4,61,2841,1,4,21,1,0
"566",2,-47,0.66,1,5,0,0,0,7,1,0
"567",3,-824,0.95,2,8,0,1,0,6,1,2
"568",4,1833,0.11,0,93,0,0,2,4,2,1
"569",5,-334,0.45,3,22,2618,1,1,10,1,1
"570",6,-479,0.8,5,86,1921,0,5,15,1,2
"571",1,-401,0.99,5,39,1256,0,7,9,1,3
"572",2,-226,0.29,3,32,0,0,4,11,1,5
"573",3,-463,0.44,0,47,1877,1,1,9,2,0
"574",4,-45,0.54,1,6,0,0,0,4,0,4
"575",5,-513,0.92,2,16,2362,1,0,4,1,1
"576",6,-230,0.11,4,35,1174,0,2,4,1,0
"577",1,-174,0.17,4,37,1740,0,1,5,0,0
"578",2,-515,0.85,5,71,2290,1,9,12,3,3
"579",3,-245,0.05,2,14,-245,0,0,0,0,0
"580",4,3297,0.21,0,72,2576,1,1,8,3,4
"581",5,-1184,0.7,1,7,0,0,0,8,0,4
"582",6,-513,0.66,3,37,1712,1,1,13,2,0
"583",1,-746,0.1,4,108,1743,0,7,3,0,0
"584",2,290,0.45,0,119,2348,0,3,3,3,0
"585",3,-750,0.47,1,20,270,0,0,6,1,2
"586",4,-947,0.04,2,29,1751,0,0,0,0,0
"587",5,-652,0.71,3,26,2511,0,0,6,0,1
"588",6,-242,1,5,121,1850,1,7,18,2,2
"589",1,-548,0.48,3,31,451,1,9,5,0,0
"590",2,-1255,0.03,4,50,1797,0,2,0,0,0
"591",3,-811,0.28,2,28,0,0,0,6,0,3
"592",4,2459,0.46,0,57,3575,1,2,8,2,3
"593",5,-485,0.97,5,58,2395,0,3,19,2,0
"594",6,-1276,0.59,1,7,0,0,0,8,1,5
"595",1,-43,0.27,5,60,790,0,1,6,1,0
"596",2,412,0.72,0,56,3090,1,4,7,4,2
"597",3,-220,0.75,1,14,-220,0,2,5,1,2
"598",4,-333,0.71,4,46,2384,0,0,11,2,3
"599",5,-1230,0.15,2,50,0,0,2,4,0,3
"600",6,-167,0.35,3,46,1295,0,3,7,1,1
"601",1,-49,0.79,3,36,1570,1,0,14,1,3
"602",2,1686,0.12,0,141,2370,0,4,10,2,1
"603",3,-171,0.06,4,47,1436,0,3,1,0,0
"604",4,-236,0.84,2,21,1122,0,0,10,2,2
"605",5,-73,0.91,5,135,3085,1,3,30,5,3
"606",6,-3,0.45,1,18,1539,0,0,4,1,3
"607",1,-50,0.25,1,10,0,0,1,4,0,2
"608",2,-15,0.09,5,47,1748,0,3,4,1,0
"609",3,2497,0.42,0,48,5627,0,3,3,2,3
"610",4,-45,0.93,4,26,890,1,0,5,0,1
"611",5,-567,0.58,3,18,0,0,4,5,1,0
"612",6,-161,0.16,2,17,344,0,0,3,0,1
"613",1,-245,0.48,4,37,3361,1,0,11,2,0
"614",2,-213,0.62,3,25,2901,0,0,11,1,4
"615",3,-197,0.35,5,69,1574,1,1,17,3,2
"616",4,-873,0.51,2,24,1088,0,0,7,2,1
"617",5,-10,0.72,1,11,0,0,0,4,1,3
"618",6,1506,0.4,0,62,1360,1,5,11,2,0
"619",1,-133,0.26,5,56,2437,1,4,13,3,3
"620",2,-680,0.09,4,47,2078,0,1,1,0,1
"621",3,-230,0.54,1,22,1320,0,0,9,2,2
"622",4,-224,0.71,3,42,2049,1,0,13,1,3
"623",5,-786,0.28,2,30,1494,0,0,8,2,3
"624",6,2430,0.19,0,61,1380,0,2,3,3,3
"625",1,5140,0.81,0,26,2263,1,2,7,1,3
"626",2,-27,0.69,5,24,4044,1,0,13,1,2
"627",3,-365,0.39,3,18,0,0,0,7,1,2
"628",4,-15,0.63,2,16,29,0,0,9,1,4
"629",5,-845,0.48,1,12,0,0,0,5,1,4
"630",6,-398,0.6,4,22,142,0,1,6,0,2
"631",1,-212,0.89,3,38,2785,0,0,17,1,4
"632",2,917,0.41,0,66,2791,1,1,5,4,4
"633",3,-459,0.36,1,17,51,0,0,5,1,3
"634",4,-1459,0.84,4,42,1216,0,4,4,1,2
"635",5,-66,0.52,2,36,1113,1,1,11,1,1
"636",6,-302,0.07,5,64,1116,0,2,1,0,0
"637",1,-806,0.26,4,53,1926,0,1,11,3,1
"638",2,-811,0.56,3,60,1454,1,2,21,4,4
"639",3,-1294,0.13,5,102,0,0,1,19,3,0
"640",4,-810,0.02,2,41,1769,0,1,0,0,0
"641",5,1538,0.21,0,96,0,1,1,14,3,1
"642",6,-73,0.5,1,19,0,0,0,10,2,3
"643",1,3547,0.31,0,73,3010,0,1,5,3,3
"644",2,-33,0.84,3,28,0,0,3,7,2,4
"645",3,-553,0.4,5,75,1833,1,5,19,2,3
"646",4,-402,0.1,4,59,1649,0,1,3,0,0
"647",5,-256,0.78,1,15,869,1,1,5,1,0
"648",6,-132,0.18,2,17,458,0,3,4,0,3
"649",1,-384,0.77,4,25,1970,0,1,8,1,0
"650",2,-1837,0.62,5,71,2257,1,0,24,1,3
"651",3,-225,0.47,1,8,0,0,0,6,0,4
"652",4,1005,0.75,0,71,3478,1,4,14,3,0
"653",5,-786,0.45,3,17,0,0,0,7,0,0
"654",6,-87,0.81,2,11,0,0,0,8,0,4
"655",1,-429,0.61,2,14,-429,0,1,12,0,4
"656",2,-224,0.67,3,18,0,0,0,9,0,3
"657",3,1649,0.32,0,41,3576,0,1,4,2,3
"658",4,-122,0.57,5,45,3155,0,0,17,2,3
"659",5,-12,0.83,1,10,0,0,1,4,1,0
"660",6,-512,0.78,4,28,253,1,1,12,0,0
"661",1,136,0.68,0,45,2686,1,0,6,3,0
"662",2,-198,0.19,2,20,936,0,1,8,0,1
"663",3,-562,0.43,3,22,2127,1,0,6,1,3
"664",4,-1597,0.94,6,42,2027,1,0,13,1,0
"665",5,-526,0.06,4,30,1050,0,0,0,0,0
"666",6,-282,0.3,1,21,1038,0,0,5,1,0
"667",1,-332,0.15,2,17,458,0,0,3,1,2
"668",2,-692,0.87,5,42,2837,0,0,15,1,4
"669",3,-320,0.26,1,15,30,0,0,10,2,3
"670",4,-241,0.37,4,41,2728,1,2,9,1,0
"671",5,-571,0.84,3,18,1459,1,0,6,1,1
"672",6,2641,0.2,0,47,0,0,1,3,3,0
"673",1,-41,0.62,1,12,0,0,0,7,1,4
"674",2,-1308,0.92,2,14,-1308,0,1,4,1,2
"675",3,-1720,0.99,5,44,2137,0,3,13,1,0
"676",4,-203,0.09,4,32,1605,0,0,3,1,2
"677",5,3039,0.94,0,45,2248,1,3,4,2,1
"678",6,-29,0.21,3,28,1462,0,1,4,1,2
"679",1,574,0.69,0,40,3417,0,0,6,3,0
"680",2,-1029,0.07,5,42,900,0,0,1,0,0
"681",3,-573,0.8,3,18,758,0,3,6,0,3
"682",4,-232,0.1,1,19,890,0,2,2,1,0
"683",5,-361,0.43,2,16,0,0,0,5,1,4
"684",6,-591,0.37,4,22,209,0,1,8,0,2
"685",1,-22,0.68,1,11,0,0,0,7,0,2
"686",2,15,1,0,175,0,1,4,27,4,5
"687",3,-64,0.84,5,174,4865,1,4,26,5,3
"688",4,-46,0.36,3,30,1150,0,1,8,1,4
"689",5,-560,0.46,4,29,935,0,2,5,1,2
"690",6,-54,0.28,2,28,2363,1,3,10,0,1
"691",1,-142,0.98,5,40,2683,1,0,15,2,3
"692",2,681,0.86,0,36,3194,0,1,9,3,0
"693",3,-373,0.21,3,12,0,0,0,6,1,3
"694",4,-198,0.11,1,9,0,0,0,4,1,4
"695",5,-476,0.88,4,14,-476,0,0,4,1,3
"696",6,-515,0.67,2,12,0,0,1,5,0,1
"697",1,-452,0.64,5,44,1373,0,0,15,2,0
"698",2,-352,0.02,4,27,1098,0,1,0,0,0
"699",3,3515,0.76,0,37,2723,1,0,6,1,2
"700",4,-74,0.19,1,15,1296,0,0,2,0,0
"701",5,-1006,0.04,3,17,0,0,0,0,0,0
"702",6,-346,0.25,2,13,0,0,1,6,1,3
"703",1,-959,0.59,3,39,2028,0,1,10,0,2
"704",2,-1170,0.03,5,50,1690,0,2,0,0,0
"705",3,-85,0.33,1,12,0,0,0,7,1,3
"706",4,-266,0.58,2,36,3118,1,1,11,2,2
"707",5,-448,0.56,4,45,897,0,0,11,2,0
"708",6,1760,0.84,0,43,2096,1,0,6,2,1
"709",1,-386,0.13,5,58,2714,0,3,11,1,0
"710",2,542,0.33,0,51,3084,1,1,7,3,1
"711",3,-299,0.63,2,23,1873,0,0,8,2,3
"712",4,-407,0.84,3,21,780,1,0,7,0,3
"713",5,-752,0.71,1,9,0,0,0,7,0,0
"714",6,-241,0.01,4,31,1668,0,1,0,0,0
"715",1,-222,0.67,3,27,1460,1,0,12,1,0
"716",2,550,0.94,0,55,1806,1,2,4,4,1
"717",3,-368,0.33,2,25,2722,1,0,8,0,1
"718",4,-88,0.95,5,58,0,1,1,12,0,1
"719",5,-664,0.43,1,7,0,1,0,8,2,4
"720",6,-328,0.81,4,43,2807,1,2,13,2,2
"721",1,-1301,0.76,3,31,1633,0,1,13,1,0
"722",2,-1055,0.31,4,43,671,0,2,9,1,0
"723",3,4234,0.46,0,64,3412,1,1,9,2,0
"724",4,-286,0.99,5,58,2583,1,2,21,0,4
"725",5,-438,0.84,2,22,812,0,1,11,1,4
"726",6,-68,0.78,1,21,1202,0,3,3,1,1
"727",1,-288,0,4,68,0,0,3,0,0,0
"728",2,-556,0.69,2,47,2602,1,1,15,2,3
"729",3,-503,0.22,5,101,0,1,5,19,4,3
"730",4,-207,0.05,3,54,1832,0,7,0,0,0
"731",5,-14,0.27,1,43,1061,0,1,6,1,2
"732",6,368,0.74,0,90,1663,1,9,14,4,4
"733",1,2405,0.99,0,43,5445,1,0,8,2,2
"734",2,-1184,0.42,5,41,624,0,1,10,0,6
"735",3,-340,0.6,1,6,0,0,0,5,0,3
"736",4,-756,0.43,2,24,1310,0,1,7,0,4
"737",5,-1270,0.72,3,23,1060,1,1,10,2,0
"738",6,-336,0.77,4,25,1260,0,0,9,1,0
"739",1,-674,0.2,4,44,1439,0,3,7,2,2
"740",2,-199,0.41,3,42,3539,1,1,21,3,2
"741",3,-1035,0.91,5,39,993,0,14,4,1,3
"742",4,-53,0.89,1,14,-53,1,0,12,2,6
"743",5,-1061,0.11,3,37,1382,0,0,5,1,1
"744",6,2632,0.76,0,44,1873,1,2,7,1,0
"745",1,1244,0.49,0,47,3148,1,1,12,3,3
"746",2,-444,0.86,4,38,1219,0,1,8,1,4
"747",3,-308,0.78,1,25,1009,0,0,6,1,2
"748",4,-37,0,3,37,1458,0,1,0,0,0
"749",5,-386,0.3,5,48,2428,0,0,12,1,2
"750",6,-272,0.92,2,27,0,0,1,11,2,3
"751",1,-173,0.15,4,54,1893,0,2,15,1,0
"752",2,-205,0.9,2,20,1391,0,0,3,1,3
"753",3,77,0.72,0,112,1896,0,3,21,4,3
"754",4,-356,0.53,1,7,0,0,0,5,1,3
"755",5,-210,0.47,5,116,0,1,0,26,2,0
"756",6,-22,0.73,3,25,1154,0,4,7,2,5
"757",1,-534,0.61,5,38,1542,0,1,18,0,2
"758",2,2834,0.19,0,40,2667,1,1,5,1,0
"759",3,-730,0.29,1,10,0,0,0,8,1,4
"760",4,-789,0.5,4,29,1999,0,1,13,1,3
"761",5,-27,0.41,3,29,3461,1,0,9,3,3
"762",6,-235,0.57,2,21,1509,0,0,6,1,0
"763",1,-611,0.77,5,32,4058,1,0,16,1,1
"764",2,-122,0.62,1,19,1762,0,0,5,0,0
"765",3,-305,0.74,4,23,1045,0,0,13,1,4
"766",4,-576,0.19,3,22,1266,0,0,4,1,2
"767",5,4533,0.34,0,37,1860,1,1,7,1,0
"768",6,-163,0.79,2,22,1143,0,0,7,1,3
"769",1,-1031,0.43,5,88,1112,0,3,15,2,2
"770",2,-243,0.19,3,40,1516,0,1,12,1,2
"771",3,-54,0.9,1,20,640,0,1,10,1,3
"772",4,-39,0.79,4,44,242,1,1,14,1,0
"773",5,2418,0.42,0,88,0,1,1,11,3,1
"774",6,-694,0.46,2,36,1705,0,2,7,1,0
"775",1,-113,0.02,3,49,1297,0,3,0,0,0
"776",2,-58,0.52,5,95,1682,0,11,20,1,1
"777",3,-110,0.86,1,11,0,1,0,9,2,5
"778",4,1248,0.81,0,110,0,0,8,17,3,0
"779",5,-42,0.46,2,13,0,0,0,10,1,5
"780",6,-20,0.23,4,88,3376,1,2,14,3,2
"781",1,-1001,0.58,1,18,696,1,0,10,2,3
"782",2,-900,0.65,3,34,1200,0,2,7,1,0
"783",3,-476,0.36,2,29,780,0,3,6,1,3
"784",4,-24,0.89,4,32,2627,0,1,10,1,1
"785",5,-137,0.19,5,39,0,0,1,10,0,1
"786",6,3034,0.48,0,37,3265,1,4,6,2,2
"787",1,-5,0.75,3,27,0,0,0,10,2,4
"788",2,-156,0.87,1,7,0,0,0,4,1,0
"789",3,4701,0.88,0,26,2121,1,2,7,2,1
"790",4,-578,0.31,2,19,2261,0,0,10,1,4
"791",5,-68,0.68,6,30,1576,0,0,15,0,3
"792",6,-852,0.07,4,27,1160,0,0,1,0,0
"793",1,835,0.54,0,64,1556,0,3,12,2,2
"794",2,162,0.65,3,22,2261,1,0,7,1,1
"795",3,-429,0.04,5,65,1380,0,1,0,0,0
"796",4,-64,0.19,4,33,3135,1,0,13,0,1
"797",5,-33,0.75,1,13,0,0,0,6,0,3
"798",6,-1568,0.62,2,17,322,0,2,8,1,5
"799",1,-522,0.03,5,53,1577,0,6,0,0,0
"800",2,-266,0.02,3,45,0,0,5,0,0,0
"801",3,-1169,0.91,2,25,301,0,4,15,1,3
"802",4,-228,0.06,4,44,0,0,6,0,0,0
"803",5,4167,0.26,0,48,3857,1,0,6,4,4
"804",6,-587,0.25,1,15,358,0,0,10,0,2
"805",1,-48,0.17,2,19,0,0,0,6,1,1
"806",2,2706,0.97,0,47,0,1,4,6,3,7
"807",3,-457,0.48,5,51,2520,0,2,15,2,0
"808",4,-940,0.81,3,27,1666,0,0,10,2,0
"809",5,-16,0.78,1,17,1275,0,0,8,1,0
"810",6,-246,0.05,4,37,1458,0,3,2,1,0
"811",1,-117,0.83,5,56,2111,1,2,12,1,2
"812",2,-6,0.51,1,8,0,0,1,6,1,0
"813",3,1891,0.34,0,54,0,1,2,8,3,2
"814",4,-703,0.87,3,34,1460,0,0,17,1,0
"815",5,-10,0.69,4,33,1938,0,1,14,0,1
"816",6,-264,0.39,2,11,0,0,0,6,1,0
"817",1,-55,0.16,1,18,1617,0,0,7,1,3
"818",2,-231,0.9,2,28,961,0,2,9,0,2
"819",3,-501,0.47,5,38,1061,1,3,11,0,1
"820",4,-362,0.36,3,38,936,0,4,4,1,0
"821",5,-271,0.7,4,34,1809,1,5,6,1,0
"822",6,3254,0.83,0,36,3845,0,2,2,3,4
"823",1,1878,0.26,0,45,0,1,1,13,2,2
"824",2,-313,0.64,3,13,0,0,0,8,3,6
"825",3,-677,0.36,5,38,1788,0,0,16,2,3
"826",4,-628,0.49,1,6,0,0,0,8,0,6
"827",5,-232,0.67,2,12,0,1,0,8,1,0
"828",6,-846,0.86,4,29,1187,0,1,6,0,1
"829",1,3977,0.55,0,42,3573,1,0,10,2,3
"830",2,-170,0.26,5,42,2137,0,0,15,3,2
"831",3,-97,0.14,3,36,0,0,1,8,2,0
"832",4,-343,0.95,4,34,695,0,0,12,1,3
"833",5,-686,0.96,1,5,0,0,0,6,0,6
"834",6,-491,0.23,2,22,1116,0,1,6,1,2
"835",1,-718,0.25,4,54,851,0,0,4,1,3
"836",2,2319,0.9,0,82,2374,1,2,13,3,3
"837",3,-172,0.72,5,76,2350,0,4,15,1,1
"838",4,-125,0.96,1,16,135,0,0,8,2,4
"839",5,-52,0.59,2,22,1316,0,1,11,1,3
"840",6,-1873,0.18,3,52,0,0,2,5,1,0
"841",1,-52,0.55,1,8,0,0,0,6,2,3
"842",2,-50,0.41,5,72,1272,0,8,7,2,3
"843",3,3482,0.24,0,76,4564,1,1,1,2,3
"844",4,-315,0.53,4,48,1844,1,0,10,0,2
"845",5,-1351,0.51,2,28,2330,0,0,8,1,0
"846",6,-672,0.34,3,27,1064,0,0,6,0,1
"847",1,-1046,0.41,3,38,0,0,2,7,1,2
"848",2,-109,0.61,2,26,1955,1,0,9,1,2
"849",3,-297,0.63,4,42,635,1,0,6,1,1
"850",4,-656,0.02,5,38,1864,0,1,0,0,0
"851",5,4668,0.46,0,41,3694,0,5,1,2,4
"852",6,-186,0.71,1,19,1159,0,0,4,1,1
"853",1,-529,0.44,1,11,0,1,0,12,2,3
"854",2,-339,0.43,2,19,459,1,0,7,1,4
"855",3,-208,0.94,5,68,3507,1,1,18,2,1
"856",4,-9,0.52,3,27,955,0,1,6,1,2
"857",5,3923,0.49,0,66,2632,1,1,9,3,1
"858",6,-605,0.04,4,40,1756,0,1,0,0,0
"859",1,-227,0.99,4,38,3145,1,2,11,1,1
"860",2,3492,0.75,0,85,0,1,4,10,3,0
"861",3,-1607,0.18,5,94,3802,0,1,15,1,0
"862",4,-154,0.28,3,32,808,0,0,3,1,3
"863",5,-1556,0.45,1,12,0,0,2,8,2,0
"864",6,-944,0.85,2,14,-944,0,0,12,2,0
"865",1,-380,0.62,4,19,384,0,1,4,1,2
"866",2,-415,0.75,5,39,0,1,0,18,1,2
"867",3,1535,0.36,0,38,2798,1,1,5,2,3
"868",4,-140,0.2,1,9,0,0,1,4,1,3
"869",5,-406,0.66,3,16,569,0,0,6,1,0
"870",6,-602,0.45,2,12,0,0,0,5,0,2
"871",1,-548,0.7,2,20,1660,0,1,6,1,1
"872",2,-6,0.28,1,16,0,1,0,7,1,3
"873",3,-783,0.06,3,26,1001,0,0,0,0,0
"874",4,-85,0.14,4,35,1530,0,0,7,1,2
"875",5,-1343,0.42,5,59,3021,0,2,16,1,2
"876",6,1309,0.91,0,55,2802,1,0,10,2,3
"877",1,4135,0.43,0,26,0,0,1,4,2,2
"878",2,-646,0.78,1,15,584,0,0,4,0,4
"879",3,-100,0.13,3,19,1485,0,0,5,2,0
"880",4,-35,0.23,2,19,1056,0,0,5,0,2
"881",5,-366,0.76,4,25,1149,1,0,8,1,2
"882",6,-76,0.47,5,27,822,0,0,4,0,2
"883",1,-1386,0.44,2,25,838,0,0,3,1,3
"884",2,-417,0.51,5,61,4124,1,2,15,2,0
"885",3,1231,0.71,0,59,3220,1,3,13,3,0
"886",4,-282,0.68,1,8,0,0,0,6,1,4
"887",5,-231,0.35,3,32,486,0,0,8,2,0
"888",6,-816,0.66,4,52,1000,0,5,11,1,2
"889",1,-26,0.44,2,38,704,1,0,13,0,2
"890",2,2180,0.38,0,70,1030,0,2,6,2,3
"891",3,-67,0.06,4,60,1452,0,2,1,0,0
"892",4,-26,0.33,1,32,604,0,1,4,1,0
"893",5,-14,0.89,3,53,0,0,3,9,3,0
"894",6,-491,0.87,5,71,2986,0,4,18,2,1
"895",1,-349,0.24,2,32,1461,0,5,9,1,3
"896",2,-1321,0.18,4,45,1143,0,0,4,1,1
"897",3,4545,0.15,0,68,4283,1,2,14,2,1
"898",4,-1220,0.45,5,70,0,0,5,11,1,3
"899",5,-645,0.98,1,8,0,1,0,8,0,0
"900",6,-187,0.03,3,36,920,0,4,0,0,0
"901",1,-344,0.83,5,52,2104,0,0,11,2,0
"902",2,-83,0.75,3,32,1997,1,0,7,1,1
"903",3,-320,0.38,1,7,0,0,0,7,0,0
"904",4,-174,0.25,2,23,1248,0,0,5,1,0
"905",5,649,0.4,0,53,4044,1,0,9,2,0
"906",6,-722,0.35,4,42,969,0,2,9,0,2
"907",1,-16,0.91,1,16,0,0,0,6,0,2
"908",2,-416,0.84,4,32,1136,0,2,10,0,0
"909",3,-886,0.76,3,20,1704,0,1,9,1,2
"910",4,783,0.54,0,62,2913,1,1,11,1,2
"911",5,-37,0.68,5,58,2464,0,0,23,2,3
"912",6,-1006,0.14,2,20,278,0,2,3,1,2
"913",1,-78,0.52,5,40,2975,1,3,11,0,0
"914",2,-579,0.99,1,12,0,0,0,6,0,2
"915",3,-90,0.69,3,39,1285,0,1,7,1,2
"916",4,-942,0.86,2,14,-942,1,0,13,1,5
"917",5,-964,0.06,4,43,1840,0,1,1,0,0
"918",6,3095,0.96,0,47,3242,1,2,8,3,1
"919",1,358,0.81,0,69,3146,1,0,11,2,2
"920",2,-72,0.74,1,12,0,0,1,4,0,4
"921",3,-472,0.5,5,72,3816,0,1,20,2,4
"922",4,-55,0.68,3,15,45,0,0,4,1,2
"923",5,-621,0.2,2,15,0,0,0,4,1,1
"924",6,-113,0.78,5,28,1957,1,1,5,1,0
"925",1,-206,0.81,3,25,0,1,2,16,2,1
"926",2,-14,0.77,1,8,0,0,1,4,0,2
"927",3,-854,0.33,5,63,4128,0,1,15,1,0
"928",4,-591,0.36,4,65,1222,1,3,11,1,3
"929",5,2241,0.09,0,70,1582,0,2,1,3,0
"930",6,-322,0.62,2,16,692,0,0,5,1,0
"931",1,-461,0.44,5,69,2725,1,4,14,0,1
"932",2,-11,0.59,2,17,709,0,0,3,0,0
"933",3,-35,0.1,3,23,1766,0,3,3,0,0
"934",4,-36,0.61,1,6,0,0,0,5,0,3
"935",5,112,0.89,0,71,3045,1,3,7,5,3
"936",6,-635,0.19,4,33,0,0,0,11,2,2
"937",1,-256,0.04,4,36,1744,0,0,2,1,0
"938",2,-11,0.92,5,47,0,0,4,11,0,1
"939",3,4076,0.86,0,51,2739,1,2,8,2,2
"940",4,-1218,0.89,2,27,1982,1,3,12,3,0
"941",5,-950,0,3,35,0,0,7,0,0,0
"942",6,-263,0.77,1,5,0,0,0,4,0,4
"943",1,-665,0.08,4,39,1323,0,2,0,0,0
"944",2,-181,0.54,3,35,3267,1,1,14,3,3
"945",3,-633,0.07,2,35,1876,0,0,0,0,0
"946",4,3521,0.13,0,63,1272,1,1,6,2,2
"947",5,-393,0.33,1,21,1637,0,0,9,1,3
"948",6,-551,0.28,5,65,0,0,1,17,3,2
"949",1,-681,0.09,4,47,1846,0,1,7,2,1
"950",2,543,0.32,0,64,2322,1,1,7,3,0
"951",3,-1569,0.61,3,39,322,0,0,14,2,4
"952",4,-453,0.51,5,70,3128,0,2,21,1,0
"953",5,-183,0.43,2,23,0,0,0,9,1,3
"954",6,-570,0.83,1,17,70,0,0,7,1,3
"955",1,-111,0.41,4,49,2695,1,0,11,0,2
"956",2,3851,0.14,0,52,3183,0,2,4,4,3
"957",3,-447,0.22,5,57,1826,0,0,13,0,2
"958",4,-8,0.88,1,10,0,1,0,9,1,1
"959",5,-1336,0.17,2,20,406,0,1,6,2,2
"960",6,-150,0.72,3,27,720,1,0,4,1,0
"961",1,-347,0.57,5,63,2230,0,2,12,3,2
"962",2,3974,0.2,0,57,2080,0,0,3,3,3
"963",3,-210,0.25,1,6,0,0,0,4,1,4
"964",4,-400,0.87,2,17,1680,1,1,10,0,1
"965",5,-1026,0.8,4,53,3100,1,3,14,1,0
